,TITLE,SEASON,REVIEW_RANK,IMAGE,GAIYOU
36,COWBOY BEBOP - カウボーイビバップ（TVアニメ動画）,1998年春アニメ,4.2,https://img.anikore.jp/images/anime/2/5/8/258/258.jpg?width=122&height=122&type=crop,時は2071年、いっこうに減らない犯罪者達を捕らえるために「バウンティー・ハンター制度」が生まれた。賞金稼ぎのスパイクとジェットの2人が乗るビバップ号は、太陽系全域にまで拡大した人類の生活圏の中... ▼もっと読む
37,アルドノア・ゼロ（TVアニメ動画）,2014年夏アニメ,4.0,https://img.anikore.jp/images/anime/9/5/4/7954/7954.jpg?width=122&height=122&type=crop,火星の騎士たちが空から降ってくる。鋼で作られた巨人を駆って。地球人類を職滅するために。監督・あおきえい、ストーリー・虚淵玄のタッグで制作されるオリジナルTVアニメ。 ▼もっと読む
38,電脳コイル（TVアニメ動画）,2007年春アニメ,3.9,https://img.anikore.jp/51H4RPrqyIL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,今よりもちょっと未来…子供たちの間では街のどこからでもバーチャル世界＝コイルに接続できる電脳メガネが大流行していた。小此木優子(おこのぎ ゆうこ)は、小学校最後の夏休みを前に、父親の仕事の都合で... ▼もっと読む
39,残響のテロル（TVアニメ動画）,2014年夏アニメ,3.7,https://img.anikore.jp/images/anime/9/1/4/7914/7914.jpg?width=122&height=122&type=crop,ある夏の日──突然、東京を襲った大規模な爆弾テロ。平穏なこの国を眠りから覚ました事件の犯人は、たったふたりの少年だった──。〝スピンクス〟と名乗る犯人たちの、日本中を巻き込んだ壮大なゲームがいま... ▼もっと読む
40,アカメが斬る！（TVアニメ動画）,2014年夏アニメ,3.8,https://img.anikore.jp/51rHSkUjYeL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,"帝都の悪を斬る非情の殺し屋集団ナイトレイド。
その一員である黒髪赤目の少女アカメ。彼らと出会った少年タツミは、ナイトレイドの一員として、帝都の悪に立ち向かうことを決意する……。 「つよきす」... ▼もっと読む"
41,アルドノア・ゼロ(第2期)（TVアニメ動画）,2015年冬アニメ,3.9,https://img.anikore.jp/images/anime/3/0/5/8305/8305.jpg?width=122&height=122&type=crop,西暦2016年、アセイラム姫暗殺事件から約1年半後。地球生まれでありながら火星騎士の地位を得たスレインは、専属の部下を従えて、地球軍との戦闘に参加していた。一方、新たな戦地へ赴くべく、修理を終え... ▼もっと読む
42,ef - a tale of melodies.（TVアニメ動画）,2008年秋アニメ,4.1,https://img.anikore.jp/images/anime/2/5/8/1258/1258.jpg?width=122&height=122&type=crop,天才美少女の広野凪にいつも振り回されている火村夕は、ある日、雨宮優子と言う不思議な少女と出会う。優子は夕の事を知っているようだが、彼女の事は夕の記憶には無かった。優子は、夕に不可解な言葉を残して... ▼もっと読む
43,がっこうぐらし！（TVアニメ動画）,2015年夏アニメ,3.7,https://img.anikore.jp/images/anime/1/8/5/8185/8185.jpg?width=122&height=122&type=crop,学校に寝泊まりしちゃおうという学園生活部。シャベルを愛する(？)くるみ、皆をまとめるりーさん、おっとりした顧問のめぐ姉らに囲まれた丈槍ゆきの瞳に映る幸せな“日常”はしかし……!?... ▼もっと読む
44,リトルバスターズ！ 〜Refrain〜（TVアニメ動画）,2013年秋アニメ,4.0,https://img.anikore.jp/images/anime/6/3/8/7638/7638.jpg?width=122&height=122&type=crop,"深く、どこまでも深く――。
理樹の意識は暗い闇へと沈んでいった。
壮絶な事態が進行する中で、理樹は何もすることができない無力感に苛まれた。
―なぜこんなことになってしまったのだろう―理樹は... ▼もっと読む"
45,半分の月がのぼる空（TVアニメ動画）,2006年冬アニメ,3.6,https://img.anikore.jp/51X61DP11RL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,"ある病院を舞台に繰り広げられる、平凡な高校生と心臓病の少女との心の交流を描く。
高校2年の冬、突然の肝炎で入院することになった裕一。病状は回復し、病院を抜け出しては看護師に叱られる毎日。そんな... ▼もっと読む"
46,精霊の守り人（TVアニメ動画）,2007年春アニメ,4.1,https://img.anikore.jp/51%2B4sqEYKHL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,女用心棒のバルサはふとしたことから新ヨゴの第二皇子チャグムの護衛を依頼される。彼はその身に、この世（サグ）と重なって存在する異世界（ナユグ）の水の精霊ニュンガ・ロ・イム〈水の守り手〉の卵を宿して... ▼もっと読む
47,幼女戦記（TVアニメ動画）,2017年冬アニメ,3.9,https://img.anikore.jp/images/anime/4/3/8/10438/10438.jpg?width=122&height=122&type=crop,"統一暦1923年6月。
金髪碧眼の幼女、ターニャ・デグレチャフは帝国軍士官学校の最終課程、
部隊勤務の一環として北方軍管区ノルデン戦区の第三哨戒線で研修に励んでいた。
航空魔導師として輝か... ▼もっと読む"
48,SHUFFLE！ シャッフル（TVアニメ動画）,2005年夏アニメ,3.5,https://img.anikore.jp/51CQ9QRS5KL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,"人間が生活する「人間界」に突然扉が現れ、神族が住む「神界」と魔族が住む「魔界」とが繋がって人間界に「魔法」がもたらされてから10年。
人族、神族、魔族の通う国立バーベナ学園に通うため、幼馴染み... ▼もっと読む"
49,天鏡のアルデラミン（TVアニメ動画）,2016年夏アニメ,3.7,https://img.anikore.jp/images/anime/1/6/3/10163/10163.jpg?width=122&height=122&type=crop,隣接するキオカ共和国と戦争状態にある大国、カトヴァーナ帝国。その片隅で高等士官試験を受けていたイクタ・ソロークは、戦争嫌いの怠け者で女好きという、軍人とはかけ離れた人物。そんなイクタ・ソロークが... ▼もっと読む
50,革命機ヴァルヴレイヴ 2ndシーズン（TVアニメ動画）,2013年秋アニメ,3.6,https://img.anikore.jp/images/anime/6/5/9/7659/7659.jpg?width=122&height=122&type=crop,人類が宇宙に進出した時代、中立平和国家ジオールは突然ドルシアからの攻撃を受ける。政府が無条件降伏する中、学園や友人たちの危機を救うため、時縞ハルトは人型兵器ヴァルヴレイヴに乗り込み、ドルシア軍を... ▼もっと読む
51,CODE：BREAKER（TVアニメ動画）,2012年秋アニメ,3.4,https://img.anikore.jp/images/anime/8/5/4/3854/3854.jpg?width=122&height=122&type=crop,"目には目を、歯には歯を、悪には――悪を。
尋常ならざる力“異能""を用い、法で裁けぬ悪人を闇に葬る者たちがいる
本当の名前を捨て過去も捨て、かりそめの日常を送る彼らは、
しかしひと... ▼もっと読む"
52,ジョジョの奇妙な冒険 スターダストクルセイダース エジプト編（TVアニメ動画）,2015年冬アニメ,4.1,https://img.anikore.jp/images/anime/2/5/9/8259/8259.jpg?width=122&height=122&type=crop,ジョースター家の宿敵・DIO復活の影響で、「幽波紋(スタンド)」と呼ばれる能力を身につけた青年・空条承太郎。DIOの呪縛によって倒れた母・ホリィを救うため、祖父・ジョセフや仲間と... ▼もっと読む
53,キズナイーバー（TVアニメ動画）,2016年春アニメ,3.5,https://img.anikore.jp/images/anime/1/8/3/10183/10183.jpg?width=122&height=122&type=crop,"舞台は、埋立地に作られた街・洲籠市。

かつては未来型都市として栄えたこの街に住む高校生・阿形勝平は、なぜか痛みを感じない不思議な身体を持っていた。

夏休み目前となったある日、勝平は謎... ▼もっと読む"
54,暗殺教室（第2期）（TVアニメ動画）,2016年冬アニメ,3.9,https://img.anikore.jp/images/anime/5/5/6/9556/9556.jpg?width=122&height=122&type=crop,南の島で鷹岡との戦いに勝利したE組の生徒達。殺せんせーはカップル成立を目論んで「肝試し」を企画！だが、いつしかE組全員でのイリーナと烏間をくっつける作戦に！？果たしてその結末は！？夏休みも終わり... ▼もっと読む
55,MONSTERモンスター（TVアニメ動画）,2004年春アニメ,4.0,https://img.anikore.jp/51SE0CTKQ0L.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,1986年、西ドイツ・デュッセルドルフのアイスラー記念病院に、頭部を銃で撃たれた重傷の少年が搬送されてくる。天才的な手術の腕を持つ日本人外科医・ Dr.テンマは、院長の命令を無視してまでオペを担... ▼もっと読む
56,ダンス イン ザ ヴァンパイアバンド（TVアニメ動画）,2010年冬アニメ,3.5,https://img.anikore.jp/61rpmu8UraL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,高校生・鏑木アキラには、幼い頃に交わした約束がある。彼の正体は狼男であり、その約束とは夜の眷属の王・ヴァンパイアの女王に仕えるというもの。そしてアキラの前に今、昔と変わらぬ姿の少女が現れる。彼女... ▼もっと読む
57,ドラゴンボールGT（TVアニメ動画）,1996年冬アニメ,3.8,https://img.anikore.jp/61zqshcVp8L.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,悟空がウーブと修行の旅に出てから5年。悟空の教えを受け15歳になったウーブは、立派な戦士になっていた。修行の最終試験を行っている頃、願いを叶えてから一年以内に揃えないと星そのものが消滅し人類滅亡... ▼もっと読む
58,ちょびっツ（TVアニメ動画）,2002年春アニメ,3.7,https://img.anikore.jp/51MC17JZ4SL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,ヒト形の情報端末である、パソコンと呼ばれる機械の普及した東京。主人公の本須和秀樹（もとすわひでき）は大学受験に失敗した浪人生。北海道から上京した日、コンビニの帰り際に捨てられていたヒト形パソコン... ▼もっと読む
59,ふしぎの海のナディア（TVアニメ動画）,1990年春アニメ,3.9,https://img.anikore.jp/61qsXz69ETL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,西暦1889年、パリ万国博覧会中のエッフェル塔で、飛行機の発明を夢見るジャンは、サーカスの団員ナディアと、彼女の友達である赤子ライオン（キング）に出会う。彼女の持つ謎の宝石ブルーウォーターを狙う... ▼もっと読む
60,NEW GAME！！（TVアニメ動画）,2017年夏アニメ,3.9,https://img.anikore.jp/images/anime/0/8/3/11083/11083.jpg?width=122&height=122&type=crop,————かなえたい、夢がある！　「まんがタイムきららキャラット」にて連載中の大人気4コマ「NEW GAME!」のTVアニメの続編が待望の製作決定！　高校卒業後、ゲーム制作会社「イーグルジャンブ」... ▼もっと読む
61,GTO[ジーティーオー]（TVアニメ動画）,1999年夏アニメ,3.8,https://img.anikore.jp/images/anime/2/6/9/269/269.jpg?width=122&height=122&type=crop,"高校時代は親友・龍二と共に「鬼爆」として湘南最強の不良だった鬼塚英吉。
ひょんな事から教師を目指すこととなり、臨時教員として採用される。
様々な問題を抱えるクラスの3年4組の担任となり、生徒... ▼もっと読む"
62,エルゴプラクシー（TVアニメ動画）,2006年冬アニメ,3.8,https://img.anikore.jp/417WRBT6PFL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,焦土と化した大地と大気中に蔓延する未知なるウィルス、太陽光は粉塵により遮られ、地球は荒涼を極めていた。そのような環境下で生きていくために人々は隔離されたドーム型都市の中での生活を余儀なくされる。... ▼もっと読む
63,ガンスリンガー ストラトス（TVアニメ動画）,2015年春アニメ,3.2,https://img.anikore.jp/images/anime/7/4/5/8745/8745.jpg?width=122&height=122&type=crop,"「2015年--- 僕は僕と、未来を奪い合う。」

二十二世紀。

かつて日本という国が存在した列島は、「第十七極東帝都管理区」と呼ばれていた。
少しばかりの... ▼もっと読む"
64,地獄少女 二籠 -ふたこもり（TVアニメ動画）,2006年秋アニメ,3.7,https://img.anikore.jp/51YKPZF2W7L.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,最近、巷に或る都市伝説めいた噂が流れていた…。深夜0時にだけアクセスできる「地獄通信」に怨みを書き込めば、どこからともなく「地獄少女」が現れて、憎い相手を地獄に堕としてくれる。地獄少女は全てを見... ▼もっと読む
65,アリスと蔵六（TVアニメ動画）,2017年春アニメ,3.6,https://img.anikore.jp/images/anime/9/4/1/10941/10941.jpg?width=122&height=122&type=crop,"彼女はそれまで“外の世界”を知らなかった。
初めて触れるモノ、初めて見る風景、そして初めて出会う人々……。
そんな“世界”の広がりに、戸惑い、驚き、目を見開く。

名前は紗名(さ... ▼もっと読む"
66,神無月の巫女（TVアニメ動画）,2004年秋アニメ,3.6,https://img.anikore.jp/51nuv6wE1jL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,"『剣神天群雲』（ケンシンアメノムラクモ）が眠る、今は朽ちて誰もその存在を知らない月の社から物語りは始まる…。
まほろばの村にある私立『乙橘学園』に通っている普通の女子高生『来栖川姫子』、学園の... ▼もっと読む"
67,舞-HiME（TVアニメ動画）,2004年秋アニメ,3.7,https://img.anikore.jp/51KV56EPNTL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,"奨学金を得て、風華学園に転入することになった鴇羽舞衣は弟の巧海とともに、フェリーで風華学園に向かう途中、漂流していた美袋命を助けたことが縁で、楯祐一・宗像詩帆とも知り合う。
楽しい船旅はやがて... ▼もっと読む"
68,ファンタジックチルドレン（TVアニメ動画）,2004年秋アニメ,3.8,https://img.anikore.jp/images/anime/6/9/1/691/691.jpg?width=122&height=122&type=crop,南の島で両親と暮らす11歳の少年・トーマは、ある日島の遺跡で一人の少女と出会う。少女の名前はヘルガ。無口で、どことも知れぬ場所の絵を描いては、そこに行きたいと言う不思議な少女。トーマは、ヘルガを... ▼もっと読む
69,ケイオスドラゴン 赤竜戦役（TVアニメ動画）,2015年夏アニメ,3.1,https://img.anikore.jp/images/anime/1/8/9/9189/9189.jpg?width=122&height=122&type=crop,"ドナティアと黄爛、覇権をかけて争うふたつの超大国の、冷戦によって引き裂かれた世界。
その睨み合いの只中で、独立を失った島国ニル・カムイ。
島の守護神たる<赤の竜>の異変をめぐって... ▼もっと読む"
70,昭和元禄落語心中 助六再び篇（TVアニメ動画）,2017年冬アニメ,4.0,https://img.anikore.jp/images/anime/6/0/4/10604/10604.jpg?width=122&height=122&type=crop,八代目八雲に弟子入りして早十年、ひよっこだった与太郎もいよいよ真打に昇進。襲名するのは、八雲の兄弟子であり小夏の父親でもある「助六」の名だった。順風満帆のようにも見えるが、そうもいっていられない... ▼もっと読む
