,TITLE,SEASON,REVIEW_RANK,IMAGE
163,ソルティレイ Solty Rei（TVアニメ動画）,2005年秋アニメ,3.8,https://img.anikore.jp/51DFVVK3Q0L.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
164,ディメンションW（TVアニメ動画）,2016年冬アニメ,3.8,https://img.anikore.jp/images/anime/9/4/8/9948/9948.jpg?width=122&height=122&type=crop
165,昭和元禄落語心中（TVアニメ動画）,2016年冬アニメ,4.0,https://img.anikore.jp/images/anime/7/5/4/8754/8754.jpg?width=122&height=122&type=crop
166,へヴィーオブジェクト（TVアニメ動画）,2015年秋アニメ,3.5,https://img.anikore.jp/images/anime/3/3/9/8339/8339.jpg?width=122&height=122&type=crop
167,ガン×ソード GUN×SWORD（TVアニメ動画）,2005年夏アニメ,3.8,https://img.anikore.jp/51F9EVZZTAL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
168,獣の奏者エリン（TVアニメ動画）,2009年冬アニメ,3.9,https://img.anikore.jp/518W9RGQwDL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
169,ハイスクール・フリート (はいふり)（TVアニメ動画）,2016年春アニメ,3.5,https://img.anikore.jp/images/anime/1/0/2/10102/10102.jpg?width=122&height=122&type=crop
170,暗殺教室（第2期）（TVアニメ動画）,2016年冬アニメ,3.9,https://img.anikore.jp/images/anime/5/5/6/9556/9556.jpg?width=122&height=122&type=crop
171,終末のイゼッタ（TVアニメ動画）,2016年秋アニメ,3.6,https://img.anikore.jp/images/anime/7/4/7/10747/10747.jpg?width=122&height=122&type=crop
172,91Days（ナイティーワンデイズ）（TVアニメ動画）,2016年夏アニメ,3.7,https://img.anikore.jp/images/anime/5/4/9/10549/10549.jpg?width=122&height=122&type=crop
173,PERSONA trinity soul -ペルソナ・トリニティソウル（TVアニメ動画）,2008年冬アニメ,3.6,https://img.anikore.jp/51AEKjbYFJL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
174,サクラクエスト（TVアニメ動画）,2017年春アニメ,3.6,https://img.anikore.jp/images/anime/0/1/2/11012/11012.jpg?width=122&height=122&type=crop
175,キングダム（TVアニメ動画）,2012年春アニメ,3.8,https://img.anikore.jp/images/anime/5/9/8/3598/3598.jpg?width=122&height=122&type=crop
176,ジョジョの奇妙な冒険 ダイヤモンドは砕けない（TVアニメ動画）,2016年春アニメ,3.9,https://img.anikore.jp/images/anime/2/1/3/10213/10213.jpg?width=122&height=122&type=crop
177,エルゴプラクシー（TVアニメ動画）,2006年冬アニメ,3.8,https://img.anikore.jp/417WRBT6PFL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
178,∀-ターンエーガンダム（TVアニメ動画）,1999年春アニメ,4.0,https://img.anikore.jp/51FTF9MTC5L.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
179,ユーリ！！！ on ICE（TVアニメ動画）,2016年秋アニメ,3.9,https://img.anikore.jp/images/anime/5/7/6/10576/10576.jpg?width=122&height=122&type=crop
180,信長協奏曲（TVアニメ動画）,2014年夏アニメ,3.8,https://img.anikore.jp/images/anime/9/9/6/7996/7996.jpg?width=122&height=122&type=crop
181,あんハピ♪（TVアニメ動画）,2016年春アニメ,3.6,https://img.anikore.jp/images/anime/8/8/6/9886/9886.jpg?width=122&height=122&type=crop
182,タッチ（TVアニメ動画）,1985年春アニメ,3.8,https://img.anikore.jp/51eUd3rm7qL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
183,舞-HiME（TVアニメ動画）,2004年秋アニメ,3.7,https://img.anikore.jp/51KV56EPNTL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
184,planetarian ～ちいさなほしのゆめ～（Webアニメ）,2016年7月7日,3.8,https://img.anikore.jp/images/anime/6/0/3/10603/10603.jpg?width=122&height=122&type=crop
185,スキップビート！（TVアニメ動画）,2008年秋アニメ,3.9,https://img.anikore.jp/images/anime/2/5/6/1256/1256.jpg?width=122&height=122&type=crop
186,サクラ大戦 TV（TVアニメ動画）,2000年春アニメ,3.7,https://img.anikore.jp/images/anime/3/0/7/307/307.jpg?width=122&height=122&type=crop
187,満月をさがして（TVアニメ動画）,2002年春アニメ,3.8,https://img.anikore.jp/51WEF2BXPPL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
188,へうげもの（TVアニメ動画）,2011年春アニメ,3.8,https://img.anikore.jp/41Jyo1a90DL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
189,装甲騎兵ボトムズ（TVアニメ動画）,1983年春アニメ,3.9,https://img.anikore.jp/images/anime/1/1/3/113/113.jpg?width=122&height=122&type=crop
190,ヲタクに恋は難しい（TVアニメ動画）,2018年春アニメ,3.1,https://img.anikore.jp/images/anime/5/0/7/11507/11507.jpg?width=122&height=122&type=crop
191,信長の忍び ～伊勢・金ヶ崎篇～（TVアニメ動画）,2017年春アニメ,3.7,https://img.anikore.jp/images/anime/1/0/8/11108/11108.jpg?width=122&height=122&type=crop
192,true tears[トゥルーティアーズ]（TVアニメ動画）,2008年冬アニメ,3.9,https://img.anikore.jp/51nbsWSrukL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
193,交響詩篇エウレカセブン（TVアニメ動画）,2005年春アニメ,4.1,https://img.anikore.jp/41183Q2S7CL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
194,Darker than BLACK-ダーカーザンブラック 黒の契約者（TVアニメ動画）,2007年春アニメ,4.0,https://img.anikore.jp/51XOO4dW85L.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
195,C - The Money of Soul and Possibility Control（TVアニメ動画）,2011年春アニメ,3.7,https://img.anikore.jp/images/anime/8/2/3/2823/2823.jpg?width=122&height=122&type=crop
196,未来日記（TVアニメ動画）,2011年秋アニメ,3.8,https://img.anikore.jp/images/anime/2/4/4/3244/3244.jpg?width=122&height=122&type=crop
197,俺の彼女と幼なじみが修羅場すぎる（TVアニメ動画）,2013年冬アニメ,3.7,https://img.anikore.jp/images/anime/9/2/5/3925/3925.jpg?width=122&height=122&type=crop
198,ストライク・ザ・ブラッド（TVアニメ動画）,2013年秋アニメ,3.8,https://img.anikore.jp/images/anime/6/2/2/7622/7622.jpg?width=122&height=122&type=crop
199,咲-Saki-（TVアニメ動画）,2009年春アニメ,3.9,https://img.anikore.jp/51Kzw7de%2B-L.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
200,翠星のガルガンティア（TVアニメ動画）,2013年春アニメ,3.9,https://img.anikore.jp/images/anime/9/9/0/3990/3990.jpg?width=122&height=122&type=crop
201,甘城ブリリアントパーク（TVアニメ動画）,2014年秋アニメ,3.8,https://img.anikore.jp/images/anime/0/3/2/8032/8032.jpg?width=122&height=122&type=crop
202,エルフェンリート（TVアニメ動画）,2004年夏アニメ,3.8,https://img.anikore.jp/images/anime/6/6/8/668/668.jpg?width=122&height=122&type=crop
203,アルドノア・ゼロ（TVアニメ動画）,2014年夏アニメ,4.0,https://img.anikore.jp/images/anime/9/5/4/7954/7954.jpg?width=122&height=122&type=crop
204,会長はメイド様！（TVアニメ動画）,2010年春アニメ,3.9,https://img.anikore.jp/61XG-mERoUL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
205,パパのいうことを聞きなさい！（TVアニメ動画）,2012年冬アニメ,3.7,https://img.anikore.jp/images/anime/4/2/3/3423/3423.jpg?width=122&height=122&type=crop
206,リトルバスターズ！（TVアニメ動画）,2012年秋アニメ,3.8,https://img.anikore.jp/images/anime/6/9/3/3693/3693.jpg?width=122&height=122&type=crop
207,アウトブレイク・カンパニー 萌える侵略者（TVアニメ動画）,2013年秋アニメ,3.8,https://img.anikore.jp/images/anime/6/2/7/7627/7627.jpg?width=122&height=122&type=crop
208,ゆるゆり（TVアニメ動画）,2011年夏アニメ,3.8,https://img.anikore.jp/images/anime/2/1/7/3217/3217.jpg?width=122&height=122&type=crop
209,未確認で進行形（TVアニメ動画）,2014年冬アニメ,3.9,https://img.anikore.jp/images/anime/7/4/3/7743/7743.jpg?width=122&height=122&type=crop
210,ご注文はうさぎですか？（TVアニメ動画）,2014年春アニメ,3.9,https://img.anikore.jp/images/anime/8/7/0/7870/7870.jpg?width=122&height=122&type=crop
211,蟲師（TVアニメ動画）,2005年秋アニメ,4.1,https://img.anikore.jp/images/anime/7/8/6/786/786.jpg?width=122&height=122&type=crop
212,私がモテないのはどう考えてもお前らが悪い！（TVアニメ動画）,2013年夏アニメ,3.6,https://img.anikore.jp/images/anime/5/3/1/7531/7531.jpg?width=122&height=122&type=crop
213,ロウきゅーぶ！（TVアニメ動画）,2011年夏アニメ,3.7,https://img.anikore.jp/images/anime/9/7/2/2972/2972.jpg?width=122&height=122&type=crop
214,フルメタル・パニック！（TVアニメ動画）,2002年冬アニメ,3.8,https://img.anikore.jp/514N3P6HNQL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
215,極黒のブリュンヒルデ（TVアニメ動画）,2014年春アニメ,3.6,https://img.anikore.jp/images/anime/8/5/9/7859/7859.jpg?width=122&height=122&type=crop
216,ぼくらの（TVアニメ動画）,2007年春アニメ,3.7,https://img.anikore.jp/51m29jYAecL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
217,アルドノア・ゼロ(第2期)（TVアニメ動画）,2015年冬アニメ,3.9,https://img.anikore.jp/images/anime/3/0/5/8305/8305.jpg?width=122&height=122&type=crop
218,銀の匙 Silver Spoon（TVアニメ動画）,2013年夏アニメ,3.8,https://img.anikore.jp/images/anime/5/3/3/7533/7533.jpg?width=122&height=122&type=crop
219,サムライチャンプルー（TVアニメ動画）,2004年春アニメ,4.0,https://img.anikore.jp/images/anime/6/5/2/652/652.jpg?width=122&height=122&type=crop
220,ef - a tale of melodies.（TVアニメ動画）,2008年秋アニメ,4.1,https://img.anikore.jp/images/anime/2/5/8/1258/1258.jpg?width=122&height=122&type=crop
221,いなり、こんこん、恋いろは。（TVアニメ動画）,2014年冬アニメ,3.7,https://img.anikore.jp/images/anime/7/0/2/7702/7702.jpg?width=122&height=122&type=crop
222,スクライド（TVアニメ動画）,2001年夏アニメ,3.9,https://img.anikore.jp/images/anime/3/8/1/381/381.jpg?width=122&height=122&type=crop
223,リトルバスターズ！ 〜Refrain〜（TVアニメ動画）,2013年秋アニメ,4.0,https://img.anikore.jp/images/anime/6/3/8/7638/7638.jpg?width=122&height=122&type=crop
224,GUNSLINGER GIRL [ガンスリンガーガール]（TVアニメ動画）,2003年秋アニメ,3.8,https://img.anikore.jp/images/anime/5/8/2/582/582.jpg?width=122&height=122&type=crop
225,それでも町は廻っている（TVアニメ動画）,2010年秋アニメ,3.8,https://img.anikore.jp/51tz9b4kQgL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
226,蒼き鋼のアルペジオ -アルス・ノヴァ-（TVアニメ動画）,2013年秋アニメ,3.8,https://img.anikore.jp/images/anime/6/5/7/7657/7657.jpg?width=122&height=122&type=crop
227,ZEGAPAIN ゼーガペイン（TVアニメ動画）,2006年春アニメ,3.7,https://img.anikore.jp/51SMrH4NYGL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
228,UN-GO（TVアニメ動画）,2011年秋アニメ,3.6,https://img.anikore.jp/images/anime/2/6/3/3263/3263.jpg?width=122&height=122&type=crop
229,半分の月がのぼる空（TVアニメ動画）,2006年冬アニメ,3.6,https://img.anikore.jp/51X61DP11RL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
230,血界戦線（TVアニメ動画）,2015年春アニメ,3.8,https://img.anikore.jp/images/anime/1/8/7/8187/8187.jpg?width=122&height=122&type=crop
231,CANAAN カナン（TVアニメ動画）,2009年夏アニメ,3.7,https://img.anikore.jp/515aEuJQ-nL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
232,ARIA The ORIGINATION[アリアジオリジネーション]（TVアニメ動画）,2008年冬アニメ,4.3,https://img.anikore.jp/images/anime/1/4/4/1144/1144.jpg?width=122&height=122&type=crop
233,NEW GAME！（TVアニメ動画）,2016年夏アニメ,3.9,https://img.anikore.jp/images/anime/2/2/1/10221/10221.jpg?width=122&height=122&type=crop
234,宇宙兄弟（TVアニメ動画）,2012年春アニメ,3.9,https://img.anikore.jp/images/anime/5/9/9/3599/3599.jpg?width=122&height=122&type=crop
235,棺姫のチャイカ（TVアニメ動画）,2014年春アニメ,3.6,https://img.anikore.jp/images/anime/8/7/3/7873/7873.jpg?width=122&height=122&type=crop
236,STAR DRIVER輝きのタクト-スタードライバー（TVアニメ動画）,2010年秋アニメ,3.8,https://img.anikore.jp/61UwnnIMfNL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
237,赤髪の白雪姫（TVアニメ動画）,2015年夏アニメ,3.8,https://img.anikore.jp/images/anime/2/2/3/9223/9223.jpg?width=122&height=122&type=crop
238,SKET DANCE[スケットダンス]（TVアニメ動画）,2011年春アニメ,3.8,https://img.anikore.jp/images/anime/2/8/3/2283/2283.jpg?width=122&height=122&type=crop
239,デス・パレード（TVアニメ動画）,2015年冬アニメ,3.7,https://img.anikore.jp/images/anime/6/6/6/8666/8666.jpg?width=122&height=122&type=crop
240,ハナヤマタ（TVアニメ動画）,2014年夏アニメ,3.8,https://img.anikore.jp/images/anime/0/1/1/8011/8011.jpg?width=122&height=122&type=crop
241,バクマン。第2シリーズ（TVアニメ動画）,2011年秋アニメ,3.9,https://img.anikore.jp/513JB0hCDtL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
242,天体のメソッド（TVアニメ動画）,2014年秋アニメ,3.6,https://img.anikore.jp/images/anime/0/5/0/8050/8050.jpg?width=122&height=122&type=crop
243,かみちゅ！（TVアニメ動画）,2005年夏アニメ,3.7,https://img.anikore.jp/515GDZMXW4L.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
244,紅-kurenai-（TVアニメ動画）,2008年春アニメ,3.7,https://img.anikore.jp/51rytgPKrNL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
245,夏色キセキ（TVアニメ動画）,2012年春アニメ,3.5,https://img.anikore.jp/images/anime/5/4/8/3548/3548.jpg?width=122&height=122&type=crop
246,亡念のザムド（TVアニメ動画）,2008年秋アニメ,3.8,https://img.anikore.jp/51WMw9FD6oL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
247,亜人（TVアニメ動画）,2016年冬アニメ,3.6,https://img.anikore.jp/images/anime/1/4/5/10145/10145.jpg?width=122&height=122&type=crop
248,逆境無頼カイジ 破戒録篇（TVアニメ動画）,2011年春アニメ,3.8,https://img.anikore.jp/images/anime/9/2/8/2928/2928.jpg?width=122&height=122&type=crop
249,キミキス pure rouge（TVアニメ動画）,2007年秋アニメ,3.6,https://img.anikore.jp/images/anime/1/0/7/1107/1107.jpg?width=122&height=122&type=crop
250,城下町のダンデライオン（TVアニメ動画）,2015年夏アニメ,3.7,https://img.anikore.jp/images/anime/0/7/3/9073/9073.jpg?width=122&height=122&type=crop
251,ワルキューレ ロマンツェ（TVアニメ動画）,2013年秋アニメ,3.5,https://img.anikore.jp/images/anime/6/1/1/7611/7611.jpg?width=122&height=122&type=crop
252,PandoraHearts パンドラハーツ（TVアニメ動画）,2009年春アニメ,3.7,https://img.anikore.jp/images/anime/3/1/1/1311/1311.jpg?width=122&height=122&type=crop
253,バクマン。第3シリーズ（TVアニメ動画）,2012年秋アニメ,3.9,https://img.anikore.jp/images/anime/6/9/9/3699/3699.jpg?width=122&height=122&type=crop
254,戦場のヴァルキュリア（TVアニメ動画）,2009年春アニメ,3.7,https://img.anikore.jp/51UMrPgPMyL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
255,とある飛空士への恋歌（TVアニメ動画）,2014年冬アニメ,3.5,https://img.anikore.jp/images/anime/6/2/6/7626/7626.jpg?width=122&height=122&type=crop
256,妄想代理人（TVアニメ動画）,2004年冬アニメ,3.6,https://img.anikore.jp/images/anime/6/0/6/606/606.jpg?width=122&height=122&type=crop
257,機動戦士Zガンダム [ゼータ]（TVアニメ動画）,1985年冬アニメ,4.0,https://img.anikore.jp/images/anime/1/2/6/126/126.jpg?width=122&height=122&type=crop
258,げんしけん（TVアニメ動画）,2004年秋アニメ,3.7,https://img.anikore.jp/images/anime/7/0/4/704/704.jpg?width=122&height=122&type=crop
259,ジョジョの奇妙な冒険 スターダストクルセイダース エジプト編（TVアニメ動画）,2015年冬アニメ,4.1,https://img.anikore.jp/images/anime/2/5/9/8259/8259.jpg?width=122&height=122&type=crop
260,海月姫-くらげひめ-（TVアニメ動画）,2010年秋アニメ,3.8,https://img.anikore.jp/511K0nKWakL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
261,CLAYMORE クレイモア（TVアニメ動画）,2007年春アニメ,3.8,https://img.anikore.jp/images/anime/0/3/2/1032/1032.jpg?width=122&height=122&type=crop
262,ソウルイーターノット！（TVアニメ動画）,2014年春アニメ,3.5,https://img.anikore.jp/images/anime/8/9/7/7897/7897.jpg?width=122&height=122&type=crop
263,モブサイコ100（TVアニメ動画）,2016年夏アニメ,3.8,https://img.anikore.jp/images/anime/2/8/2/10282/10282.jpg?width=122&height=122&type=crop
264,ダンス イン ザ ヴァンパイアバンド（TVアニメ動画）,2010年冬アニメ,3.5,https://img.anikore.jp/61rpmu8UraL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
265,Gungrave ガングレイヴ（TVアニメ動画）,2003年秋アニメ,3.9,https://img.anikore.jp/images/anime/5/8/0/580/580.jpg?width=122&height=122&type=crop
266,赤髪の白雪姫 2ndシーズン（TVアニメ動画）,2016年冬アニメ,3.9,https://img.anikore.jp/images/anime/9/5/2/9952/9952.jpg?width=122&height=122&type=crop
267,Classroom☆Crisis（クラスルームクライシス）（TVアニメ動画）,2015年夏アニメ,3.5,https://img.anikore.jp/images/anime/3/6/8/9368/9368.jpg?width=122&height=122&type=crop
268,クロムクロ（TVアニメ動画）,2016年春アニメ,3.6,https://img.anikore.jp/images/anime/2/9/9/10299/10299.jpg?width=122&height=122&type=crop
269,ヒロイック・エイジ（TVアニメ動画）,2007年春アニメ,3.7,https://img.anikore.jp/21-wGRiaD6L.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
270,君が望む永遠（TVアニメ動画）,2003年秋アニメ,3.6,https://img.anikore.jp/images/anime/5/7/9/579/579.jpg?width=122&height=122&type=crop
271,ベイビーステップ（TVアニメ動画）,2014年春アニメ,3.6,https://img.anikore.jp/images/anime/7/6/2/7762/7762.jpg?width=122&height=122&type=crop
272,xxxHOLiC◆継-ホリック（TVアニメ動画）,2008年春アニメ,3.8,https://img.anikore.jp/51V7J5t-20L.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
273,舟を編む（TVアニメ動画）,2016年秋アニメ,3.7,https://img.anikore.jp/images/anime/5/2/6/10526/10526.jpg?width=122&height=122&type=crop
274,少女革命ウテナ（TVアニメ動画）,1997年春アニメ,4.0,https://img.anikore.jp/images/anime/1/8/4/2184/2184.jpg?width=122&height=122&type=crop
275,彩雲国物語（TVアニメ動画）,2006年春アニメ,3.9,https://img.anikore.jp/51lped32ZmL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
276,ながされて藍蘭島（TVアニメ動画）,2007年春アニメ,3.5,https://img.anikore.jp/51YB6E8hqNL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
277,めぞん一刻（TVアニメ動画）,1986年春アニメ,4.1,https://img.anikore.jp/41PD4KZJ43L.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
278,魔界王子 devils and realist（TVアニメ動画）,2013年夏アニメ,3.4,https://img.anikore.jp/images/anime/5/8/5/7585/7585.jpg?width=122&height=122&type=crop
279,ユリ熊嵐（TVアニメ動画）,2015年冬アニメ,3.5,https://img.anikore.jp/images/anime/2/6/5/8265/8265.jpg?width=122&height=122&type=crop
280,はなまる幼稚園（TVアニメ動画）,2010年冬アニメ,3.5,https://img.anikore.jp/images/anime/4/2/8/1428/1428.jpg?width=122&height=122&type=crop
281,無人惑星サヴァイヴ（TVアニメ動画）,2003年春アニメ,3.8,https://img.anikore.jp/51WKA4JCDJL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
282,アリスと蔵六（TVアニメ動画）,2017年春アニメ,3.6,https://img.anikore.jp/images/anime/9/4/1/10941/10941.jpg?width=122&height=122&type=crop
283,ルパン三世 新シリーズ（part4）（TVアニメ動画）,2015年秋アニメ,3.8,https://img.anikore.jp/images/anime/5/4/0/9540/9540.jpg?width=122&height=122&type=crop
284,青い花（TVアニメ動画）,2009年夏アニメ,3.7,https://img.anikore.jp/images/anime/3/4/8/1348/1348.jpg?width=122&height=122&type=crop
285,ファンタジックチルドレン（TVアニメ動画）,2004年秋アニメ,3.8,https://img.anikore.jp/images/anime/6/9/1/691/691.jpg?width=122&height=122&type=crop
286,夏目友人帳 陸（TVアニメ動画）,2017年春アニメ,3.9,https://img.anikore.jp/images/anime/0/3/4/11034/11034.jpg?width=122&height=122&type=crop
287,M3 -ソノ黑キ鋼-（TVアニメ動画）,2014年春アニメ,3.1,https://img.anikore.jp/images/anime/9/0/4/7904/7904.jpg?width=122&height=122&type=crop
288,学園アリス（TVアニメ動画）,2004年秋アニメ,3.7,https://img.anikore.jp/512EYEZKT3L.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
289,機動新世紀ガンダムX [エックス]（TVアニメ動画）,1996年春アニメ,3.6,https://img.anikore.jp/51BCPE5HVDL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
290,ラブひな（TVアニメ動画）,2000年春アニメ,3.4,https://img.anikore.jp/images/anime/5/4/1/1541/1541.jpg?width=122&height=122&type=crop
291,ウィッチブレイド Witchblade（TVアニメ動画）,2006年春アニメ,3.7,https://img.anikore.jp/51MWTSX8VPL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
292,RD潜脳調査室 アールディー（TVアニメ動画）,2008年春アニメ,3.5,https://img.anikore.jp/images/anime/1/9/2/1192/1192.jpg?width=122&height=122&type=crop
293,鉄腕バーディー DECODE（TVアニメ動画）,2008年夏アニメ,3.7,https://img.anikore.jp/images/anime/2/1/6/1216/1216.jpg?width=122&height=122&type=crop
294,競女！！！！！！！！（TVアニメ動画）,2016年秋アニメ,3.5,https://img.anikore.jp/images/anime/4/4/3/10443/10443.jpg?width=122&height=122&type=crop
295,イタズラなKiss（TVアニメ動画）,2008年春アニメ,3.7,https://img.anikore.jp/51bi1tybyeL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
296,キングダム第2シリーズ（TVアニメ動画）,2013年春アニメ,3.8,https://img.anikore.jp/images/anime/0/1/1/4011/4011.jpg?width=122&height=122&type=crop
297,＋チック姉さん（TVアニメ動画）,2011年春アニメ,3.6,https://img.anikore.jp/images/anime/4/5/4/3454/3454.jpg?width=122&height=122&type=crop
298,まほろまてぃっく（TVアニメ動画）,2001年秋アニメ,3.7,https://img.anikore.jp/51ZyjpVFNLL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
299,ミチコとハッチン（TVアニメ動画）,2008年秋アニメ,3.8,https://img.anikore.jp/51fE%2BZ-KkML.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
300,クレヨンしんちゃん（TVアニメ動画）,1992年春アニメ,3.6,https://img.anikore.jp/51Y6XHLVvEL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
301,プリンセスチュチュ（TVアニメ動画）,2002年夏アニメ,4.1,https://img.anikore.jp/images/anime/4/6/6/466/466.jpg?width=122&height=122&type=crop
302,フリップフラッパーズ（TVアニメ動画）,2016年秋アニメ,3.8,https://img.anikore.jp/images/anime/5/6/5/10565/10565.jpg?width=122&height=122&type=crop
303,カイバ（TVアニメ動画）,2008年春アニメ,3.9,https://img.anikore.jp/51sNBmwMFsL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
304,ブレンパワード（TVアニメ動画）,1998年春アニメ,3.7,https://img.anikore.jp/519ZR34FawL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
305,ぽてまよ（TVアニメ動画）,2007年夏アニメ,3.6,https://img.anikore.jp/51muSixRJhL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
306,グイン・サーガ - GUIN SAGA（TVアニメ動画）,2009年春アニメ,3.4,https://img.anikore.jp/51zLg4YwF0L.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
307,ハクメイとミコチ（TVアニメ動画）,2018年冬アニメ,3.7,https://img.anikore.jp/images/anime/3/7/3/11373/11373.jpg?width=122&height=122&type=crop
308,信長の忍び（TVアニメ動画）,2016年秋アニメ,3.7,https://img.anikore.jp/images/anime/4/6/6/10466/10466.jpg?width=122&height=122&type=crop
309,capeta カペタ（TVアニメ動画）,2005年秋アニメ,3.6,https://img.anikore.jp/51BR2P2MB4L.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
310,セイバーマリオネットJ（TVアニメ動画）,1996年秋アニメ,3.8,https://img.anikore.jp/617lN6V9rUL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
311,レジェンズ 甦る竜王伝説（TVアニメ動画）,2004年春アニメ,3.9,https://img.anikore.jp/51PAFB36Y7L.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
312,Shelter（Webアニメ）,2016年10月19日,4.0,https://img.anikore.jp/images/anime/9/2/1/10921/10921.jpg?width=122&height=122&type=crop
313,戦姫絶唱シンフォギアAXZ（第4期）（TVアニメ動画）,2017年夏アニメ,3.5,https://img.anikore.jp/images/anime/4/7/2/10472/10472.jpg?width=122&height=122&type=crop
314,聖戦士ダンバイン（TVアニメ動画）,1983年冬アニメ,3.7,https://img.anikore.jp/images/anime/1/1/0/110/110.jpg?width=122&height=122&type=crop
315,キャプテン（TVアニメ動画）,1983年冬アニメ,3.7,https://img.anikore.jp/images/anime/1/0/9/109/109.jpg?width=122&height=122&type=crop
316,ガラスの仮面[東京ムービー版]（TVアニメ動画）,2005年春アニメ,3.9,https://img.anikore.jp/51A9QNWVJ1L.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
317,一人之下 the outcast（TVアニメ動画）,2016年夏アニメ,3.1,https://img.anikore.jp/images/anime/7/7/9/10779/10779.jpg?width=122&height=122&type=crop
318,おねがい マイメロディ（TVアニメ動画）,2005年春アニメ,3.9,https://img.anikore.jp/31W9B9BQTGL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
319,探偵チームＫＺ事件ノート（TVアニメ動画）,2015年秋アニメ,3.3,https://img.anikore.jp/images/anime/0/4/0/10040/10040.jpg?width=122&height=122&type=crop
320,銀盤カレイドスコープ（TVアニメ動画）,2005年秋アニメ,3.6,https://img.anikore.jp/images/anime/8/1/2/812/812.jpg?width=122&height=122&type=crop
321,機甲創世記モスピーダ（TVアニメ動画）,1983年秋アニメ,3.6,https://img.anikore.jp/51kTlQmCG1L.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
322,ディスク・ウォーズ：アベンジャーズ（TVアニメ動画）,2014年春アニメ,3.4,https://img.anikore.jp/images/anime/8/5/6/7856/7856.jpg?width=122&height=122&type=crop
323,ポンコツクエスト～魔王と派遣の魔物たち～（Webアニメ）,2013年9月23日,3.8,https://img.anikore.jp/images/anime/4/6/2/9462/9462.jpg?width=122&height=122&type=crop
324,神のみぞ知るセカイ（TVアニメ動画）,2010年秋アニメ,3.9,https://img.anikore.jp/images/anime/2/2/7/2227/2227.jpg?width=122&height=122&type=crop
325,＜物語シリーズ＞セカンドシーズン（TVアニメ動画）,2013年夏アニメ,4.2,https://img.anikore.jp/images/anime/0/8/4/6084/6084.jpg?width=122&height=122&type=crop
