,TITLE,SEASON,REVIEW_RANK,IMAGE,GAIYOU
29,ひぐらしのなく頃に（TVアニメ動画）,2006年春アニメ,3.9,https://img.anikore.jp/images/anime/8/6/7/867/867.jpg?width=122&height=122&type=crop,"舞台は、鹿骨（ししぼね）市にある雛見沢村と呼ばれる、人口2,000人に満たない寂れた村である。過去に、この村はダム建設による村の水没を、村民の団結した行動で阻止しており、村の連帯感は今も強固であ... ▼もっと読む"
30,交響詩篇エウレカセブン（TVアニメ動画）,2005年春アニメ,4.1,https://img.anikore.jp/41183Q2S7CL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,トラパーと呼ばれる粒子が大気中に含まれるある惑星。そこに空中を滑空するスポーツ「リフ」に夢中な14歳の少年、レントン。軍人になるか、家業のジャンク屋を継ぐか・・・ある意味見通しのいい人生にうんざ... ▼もっと読む
31,とある科学の超電磁砲S（TVアニメ動画）,2013年春アニメ,4.0,https://img.anikore.jp/images/anime/0/1/2/4012/4012.jpg?width=122&height=122&type=crop,総人口230万人の8割を学生が占める「学園都市」。そこでは学生全員を対象にした超能力開発実験が行われており、全ての学生はレベル0（無能力者）からレベル5（超能力者）の6段階に分けられ、様々な能力... ▼もっと読む
32,天元突破グレンラガン（TVアニメ動画）,2007年春アニメ,4.1,https://img.anikore.jp/51nseUDMkRL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,これは、まだ自分の運命に気づかぬ一人の男の物語。遥か未来。人間は何百年もの間、地中に穴を掘って生活していた。ジーハ村の少年シモンは、いつものように得意な穴掘りをしていると、光る小さなドリルと巨大... ▼もっと読む
33,GOSICK[ゴシック]（TVアニメ動画）,2011年冬アニメ,3.9,https://img.anikore.jp/images/anime/0/9/6/2096/2096.jpg?width=122&height=122&type=crop,聖マルグリット学園の図書館塔の上の上、緑に覆われたその部屋で、妖精のような少女―ヴィクトリカは待っている。自らの退屈を満たしてくれるような、世界の混沌を―。その少女は語るのだ。パイプをくゆらせな... ▼もっと読む
34,エルフェンリート（TVアニメ動画）,2004年夏アニメ,3.8,https://img.anikore.jp/images/anime/6/6/8/668/668.jpg?width=122&height=122&type=crop,側頭部の対となる二本の角とベクターと呼ばれる特殊な能力を持つ女性型ミュータント、二角奇人（ディクロニウス）。彼女らは人類を淘汰する可能性を持つとされ、離島の国立生態科学研究所に国家レベルでの極秘... ▼もっと読む
35,ちはやふる2（TVアニメ動画）,2013年冬アニメ,4.2,https://img.anikore.jp/images/anime/7/7/8/3778/3778.jpg?width=122&height=122&type=crop,春。瑞沢高校のかるた部5人は新入部員の獲得に励んでいた。しかし、入部届けを出しに来たのは太一目当てのかるた初心者の女子ばかり、中でも花野菫は太一に積極的な様子。千早はかるた強豪校になるためと言い... ▼もっと読む
36,君に届け 2ND SEASON（TVアニメ動画）,2011年冬アニメ,4.0,https://img.anikore.jp/51pZipbIf7L.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,長い黒髪と陰気な見た目のせいで「貞子」と呼ばれ、クラスメイトたちから避けられてきた黒沼爽子。しかし、高校に入学し、明るく爽やかで男女問わず人気のある男の子・風早翔太との出会いから勇気をもらい、友... ▼もっと読む
37,ヒカルの碁（TVアニメ動画）,2001年秋アニメ,4.0,https://img.anikore.jp/51gMtHI5arL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,"主人公・進藤ヒカルはごく普通の小学校6年生。祖父の家の倉にあった古い碁盤に血痕を見つけたヒカルは、その碁盤に宿っていた平安時代の天才棋士・藤原佐為（ふじわらのさい）の霊に取り憑かれる。
囲碁の... ▼もっと読む"
38,ONE PIECE -ワンピース（TVアニメ動画）,1999年秋アニメ,3.9,https://img.anikore.jp/512-OiaW%2B9L.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,かつてこの世の全てを手に入れた伝説の海賊王ゴールド・ロジャーが遺した、「ひとつなぎの大秘宝（ワンピース）」をめぐり、幾人もの海賊が覇権を賭けて争う大海賊時代。そんな時代に生まれ、幼い頃の命の恩人... ▼もっと読む
39,ef - a tale of melodies.（TVアニメ動画）,2008年秋アニメ,4.1,https://img.anikore.jp/images/anime/2/5/8/1258/1258.jpg?width=122&height=122&type=crop,天才美少女の広野凪にいつも振り回されている火村夕は、ある日、雨宮優子と言う不思議な少女と出会う。優子は夕の事を知っているようだが、彼女の事は夕の記憶には無かった。優子は、夕に不可解な言葉を残して... ▼もっと読む
40,それでも世界は美しい（TVアニメ動画）,2014年春アニメ,3.8,https://img.anikore.jp/images/anime/8/6/5/7865/7865.jpg?width=122&height=122&type=crop,雨を降らせる能力を持つ「雨の公国」の第四公女・ニケ・ルメルシエ(ニケ)。彼女は嫌々ながらも国のため、「晴れの大国」の太陽王・リヴィウス一世(リビ)に嫁ぐことに。し... ▼もっと読む
41,結城友奈は勇者である（TVアニメ動画）,2014年秋アニメ,3.7,https://img.anikore.jp/images/anime/2/1/1/8211/8211.jpg?width=122&height=122&type=crop,"神世紀300年───
始まる”勇者部”活動！？
結城友奈は中学2年生。毎日学校へと通い、たくさんの友達に囲まれながら授業を受けたり、部活動をしたり、遊んだりと、平穏に過ごしている。その生活ス... ▼もっと読む"
42,ソルティレイ Solty Rei（TVアニメ動画）,2005年秋アニメ,3.8,https://img.anikore.jp/51DFVVK3Q0L.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,"12年前にブラストフォールと呼ばれる原因不明の大災厄が発生した。これにより、多くの人々が一瞬にして亡くなった。
その災厄以来、行方不明になった娘を探し続ける賞金稼ぎの男ロイは、ある日、突然空か... ▼もっと読む"
43,とある飛空士への恋歌（TVアニメ動画）,2014年冬アニメ,3.5,https://img.anikore.jp/images/anime/6/2/6/7626/7626.jpg?width=122&height=122&type=crop,"海の尽きる場所を、 空の果てを見つけるために。 僕らは空飛ぶ島・イスラに乗って旅に出た。
革命によりすべてを失った少年、革命の旗印とされた孤独な風呼びの少女……。
“空の果て""を見... ▼もっと読む"
44,夏目友人帳 陸（TVアニメ動画）,2017年春アニメ,3.9,https://img.anikore.jp/images/anime/0/3/4/11034/11034.jpg?width=122&height=122&type=crop,"小さい頃から妖怪を見ることができた少年・夏目貴志は、祖母レイコの遺産「友人帳」を受け継ぎ、自称用心棒のニャンコ先生と共に、そこに名を縛られた妖怪たちに名を返す日々を送る。
妖と、そこに関わる人... ▼もっと読む"
45,満月をさがして（TVアニメ動画）,2002年春アニメ,3.8,https://img.anikore.jp/51WEF2BXPPL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,主人公・神山満月は、最愛の人・桜井英知との約束で歌手を目指している12歳の少女。ところが喉の病気が原因で、彼女は声を捨てて命を永続させる方を取るか、このまま命日を待つかの選択を迫られることとなる... ▼もっと読む
46,ロミオの青い空（TVアニメ動画）,1995年冬アニメ,4.0,https://img.anikore.jp/51YXiQreziL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,スイスの小さな村、ソノーニョ村に少年ロミオ11歳が生活していた。 平和に暮らしていたロミオ一家にある日村にやってきた人身売買人、死神ルイニの魔の手が襲い掛かる。 ロミオの父ロベルトは、頑なに息子... ▼もっと読む
47,ギルティクラウン [GUILTY CROWN]（TVアニメ動画）,2011年秋アニメ,4.1,https://img.anikore.jp/images/anime/2/6/2/3262/3262.jpg?width=122&height=122&type=crop,"「僕にはわからないんだ、みんなと何を話したらいのか。だから内心焦りながら”友達風”のものを増やして、生きてきた。」
時は2039年。「僕」の名は、天王州第一高校に通う高校二年生桜満集（おおま... ▼もっと読む"
48,中二病でも恋がしたい！（TVアニメ動画）,2012年秋アニメ,4.0,https://img.anikore.jp/images/anime/8/4/8/3848/3848.jpg?width=122&height=122&type=crop,"高校1年生の富樫勇太は中学生時代、邪気眼系中二病を患っていた。
しかし、そんな黒歴史を中学とともに卒業し、高校ライフを満喫していた。勇太は周りには中二病だったことを隠していたがひょんなことから... ▼もっと読む"
