,TITLE,SEASON,REVIEW_RANK,IMAGE
162,明日のよいち！（TVアニメ動画）,2009年冬アニメ,3.4,https://img.anikore.jp/61eUfrrKMoL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
163,新 HUNTER×HUNTER（TVアニメ動画）,2011年秋アニメ,3.8,https://img.anikore.jp/images/anime/4/1/1/3411/3411.jpg?width=122&height=122&type=crop
164,断裁分離のクライムエッジ（TVアニメ動画）,2013年春アニメ,3.2,https://img.anikore.jp/images/anime/9/9/2/3992/3992.jpg?width=122&height=122&type=crop
165,夏雪ランデブー（TVアニメ動画）,2012年夏アニメ,3.6,https://img.anikore.jp/images/anime/7/0/6/3706/3706.jpg?width=122&height=122&type=crop
166,バクマン。第3シリーズ（TVアニメ動画）,2012年秋アニメ,3.9,https://img.anikore.jp/images/anime/6/9/9/3699/3699.jpg?width=122&height=122&type=crop
167,トータル・イクリプス マブラヴオルタネイティヴ on TV（TVアニメ動画）,2012年夏アニメ,3.5,https://img.anikore.jp/images/anime/6/4/2/3642/3642.jpg?width=122&height=122&type=crop
168,のだめカンタービレ（TVアニメ動画）,2007年冬アニメ,4.0,https://img.anikore.jp/51JaCTBUMxL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
169,ハチミツとクローバー（TVアニメ動画）,2005年春アニメ,3.9,https://img.anikore.jp/513AX0Zb9fL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
170,ハイキュー！！ セカンドシーズン（TVアニメ動画）,2015年秋アニメ,4.1,https://img.anikore.jp/images/anime/0/5/2/9052/9052.jpg?width=122&height=122&type=crop
171,蟲師 続章（TVアニメ動画）,2014年春アニメ,4.0,https://img.anikore.jp/images/anime/8/5/5/7855/7855.jpg?width=122&height=122&type=crop
172,ディメンションW（TVアニメ動画）,2016年冬アニメ,3.8,https://img.anikore.jp/images/anime/9/4/8/9948/9948.jpg?width=122&height=122&type=crop
173,聖剣の刀鍛冶(ブラックスミス)（TVアニメ動画）,2009年秋アニメ,3.5,https://img.anikore.jp/61UO6zamTeL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
174,バディ・コンプレックス（TVアニメ動画）,2014年冬アニメ,3.6,https://img.anikore.jp/images/anime/7/5/7/7757/7757.jpg?width=122&height=122&type=crop
175,甘々と稲妻（TVアニメ動画）,2016年夏アニメ,3.7,https://img.anikore.jp/images/anime/4/9/8/10498/10498.jpg?width=122&height=122&type=crop
176,機動戦士Zガンダム [ゼータ]（TVアニメ動画）,1985年冬アニメ,4.0,https://img.anikore.jp/images/anime/1/2/6/126/126.jpg?width=122&height=122&type=crop
177,君のいる町（TVアニメ動画）,2013年夏アニメ,3.4,https://img.anikore.jp/images/anime/5/5/9/7559/7559.jpg?width=122&height=122&type=crop
178,サムライフラメンコ（TVアニメ動画）,2013年秋アニメ,3.3,https://img.anikore.jp/images/anime/6/3/6/7636/7636.jpg?width=122&height=122&type=crop
179,黒子のバスケ(第3期)（TVアニメ動画）,2015年冬アニメ,3.9,https://img.anikore.jp/images/anime/0/9/7/8097/8097.jpg?width=122&height=122&type=crop
180,ラストエグザイル-銀翼のファム-（TVアニメ動画）,2011年秋アニメ,3.6,https://img.anikore.jp/images/anime/9/7/1/2971/2971.jpg?width=122&height=122&type=crop
181,D.C.ダカーポ（TVアニメ動画）,2003年夏アニメ,3.5,https://img.anikore.jp/51zmaznrCfL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
182,普通の女子校生が【ろこどる】やってみた。（TVアニメ動画）,2014年夏アニメ,3.8,https://img.anikore.jp/images/anime/9/8/7/7987/7987.jpg?width=122&height=122&type=crop
183,WORKING！！！ 第14話「ロード・オブ・ザ・小鳥遊」（TVアニメ動画）,2016年冬アニメ,4.0,https://img.anikore.jp/images/anime/2/3/8/10238/10238.jpg?width=122&height=122&type=crop
184,海月姫-くらげひめ-（TVアニメ動画）,2010年秋アニメ,3.8,https://img.anikore.jp/511K0nKWakL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
185,こばと。（TVアニメ動画）,2009年秋アニメ,3.9,https://img.anikore.jp/images/anime/3/8/8/1388/1388.jpg?width=122&height=122&type=crop
186,Rewrite（TVアニメ動画）,2016年夏アニメ,3.3,https://img.anikore.jp/images/anime/1/4/9/10149/10149.jpg?width=122&height=122&type=crop
187,食戟のソーマ 弐の皿（TVアニメ動画）,2016年夏アニメ,3.8,https://img.anikore.jp/images/anime/3/6/5/10365/10365.jpg?width=122&height=122&type=crop
188,モブサイコ100（TVアニメ動画）,2016年夏アニメ,3.8,https://img.anikore.jp/images/anime/2/8/2/10282/10282.jpg?width=122&height=122&type=crop
189,ダンス イン ザ ヴァンパイアバンド（TVアニメ動画）,2010年冬アニメ,3.5,https://img.anikore.jp/61rpmu8UraL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
190,棺姫のチャイカ AVENGING BATTLE（TVアニメ動画）,2014年秋アニメ,3.5,https://img.anikore.jp/images/anime/9/8/5/7985/7985.jpg?width=122&height=122&type=crop
191,東京ESP（TVアニメ動画）,2014年夏アニメ,3.2,https://img.anikore.jp/images/anime/9/8/0/7980/7980.jpg?width=122&height=122&type=crop
192,ヤマノススメ　セカンドシーズン（TVアニメ動画）,2014年夏アニメ,3.9,https://img.anikore.jp/images/anime/9/2/7/7927/7927.jpg?width=122&height=122&type=crop
193,隠の王（TVアニメ動画）,2008年春アニメ,3.5,https://img.anikore.jp/51bmtTbee4L.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
194,銀魂゜（TVアニメ動画）,2015年春アニメ,3.9,https://img.anikore.jp/images/anime/8/4/4/8844/8844.jpg?width=122&height=122&type=crop
195,D.C.III～ダ・カーポIII～（TVアニメ動画）,2013年冬アニメ,3.5,https://img.anikore.jp/images/anime/8/0/1/3801/3801.jpg?width=122&height=122&type=crop
196,閃乱カグラ（TVアニメ動画）,2013年冬アニメ,3.3,https://img.anikore.jp/images/anime/9/3/9/3939/3939.jpg?width=122&height=122&type=crop
197,ゆるゆり さん☆ハイ！（TVアニメ動画）,2015年秋アニメ,3.9,https://img.anikore.jp/images/anime/2/9/3/9293/9293.jpg?width=122&height=122&type=crop
198,"Wake Up,Girls！（TVアニメ動画）",2014年冬アニメ,3.2,https://img.anikore.jp/images/anime/6/7/3/7673/7673.jpg?width=122&height=122&type=crop
199,ハヤテのごとく！ CAN'T TAKE MY EYES OFF YOU（TVアニメ動画）,2012年秋アニメ,3.4,https://img.anikore.jp/images/anime/7/9/7/3797/3797.jpg?width=122&height=122&type=crop
200,selector spread WIXOSS（TVアニメ動画）,2014年秋アニメ,3.7,https://img.anikore.jp/images/anime/2/5/5/8255/8255.jpg?width=122&height=122&type=crop
201,MAJOR 第2シリーズ-メジャー（TVアニメ動画）,2005年秋アニメ,3.8,https://img.anikore.jp/514Y0785GRL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
202,ウィザード・バリスターズ～弁魔士セシル（TVアニメ動画）,2014年冬アニメ,3.3,https://img.anikore.jp/images/anime/6/9/7/7697/7697.jpg?width=122&height=122&type=crop
203,シャーマンキング（TVアニメ動画）,2001年夏アニメ,3.7,https://img.anikore.jp/images/anime/3/7/9/379/379.jpg?width=122&height=122&type=crop
204,少女たちは荒野を目指す（TVアニメ動画）,2016年冬アニメ,3.2,https://img.anikore.jp/images/anime/2/1/0/10210/10210.jpg?width=122&height=122&type=crop
205,テガミバチ（TVアニメ動画）,2009年秋アニメ,3.7,https://img.anikore.jp/51IjiMYNphL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
206,結界師（TVアニメ動画）,2006年秋アニメ,3.6,https://img.anikore.jp/51B1SE6N8EL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
207,クロスゲーム（TVアニメ動画）,2009年春アニメ,3.9,https://img.anikore.jp/51ySp6LmzCL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
208,スクールランブル（TVアニメ動画）,2004年秋アニメ,3.8,https://img.anikore.jp/images/anime/6/9/2/692/692.jpg?width=122&height=122&type=crop
209,百花繚乱 サムライブライド（TVアニメ動画）,2013年春アニメ,3.4,https://img.anikore.jp/images/anime/0/0/2/4002/4002.jpg?width=122&height=122&type=crop
210,ツバサクロニクル（TVアニメ動画）,2005年春アニメ,3.6,https://img.anikore.jp/510RH0BFGEL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
211,GJ部@（TVアニメ動画）,2014年春アニメ,3.6,https://img.anikore.jp/images/anime/8/4/5/7845/7845.jpg?width=122&height=122&type=crop
212,D.C.II S.S. ダ・カーポII セカンドシーズン（TVアニメ動画）,2008年春アニメ,3.8,https://img.anikore.jp/51dbvblBvqL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
213,電波教師（TVアニメ動画）,2015年春アニメ,3.2,https://img.anikore.jp/images/anime/0/0/9/9009/9009.jpg?width=122&height=122&type=crop
214,エスカ＆ロジーのアトリエ～黄昏の空の錬金術士～（TVアニメ動画）,2014年春アニメ,3.3,https://img.anikore.jp/images/anime/9/0/0/7900/7900.jpg?width=122&height=122&type=crop
215,スペース☆ダンディ（TVアニメ動画）,2014年冬アニメ,3.7,https://img.anikore.jp/images/anime/6/6/3/7663/7663.jpg?width=122&height=122&type=crop
216,君が主で執事が俺で（TVアニメ動画）,2008年冬アニメ,3.4,https://img.anikore.jp/51RXo2ZpDpL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
217,アスラクライン（TVアニメ動画）,2009年春アニメ,3.4,https://img.anikore.jp/611bWjyvELL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
218,H2O ～FOOTPRINTS IN THE SAND～エイチツーオー・フットプリンツインザサンド（TVアニメ動画）,2008年冬アニメ,3.5,https://img.anikore.jp/51EFQrmOOtL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
219,八犬伝ー東方八犬異聞ー（TVアニメ動画）,2013年冬アニメ,3.7,https://img.anikore.jp/images/anime/9/3/8/3938/3938.jpg?width=122&height=122&type=crop
220,終物語（「まよいヘル」「ひたぎランデブー」「おうぎダーク」）（TVアニメ動画）,2017年夏アニメ,4.0,https://img.anikore.jp/images/anime/1/6/1/11161/11161.jpg?width=122&height=122&type=crop
221,緋色の欠片（TVアニメ動画）,2012年春アニメ,3.5,https://img.anikore.jp/images/anime/5/9/3/3593/3593.jpg?width=122&height=122&type=crop
222,ひだまりスケッチ×ハニカム（TVアニメ動画）,2012年秋アニメ,3.9,https://img.anikore.jp/images/anime/6/9/7/3697/3697.jpg?width=122&height=122&type=crop
223,LUPIN the Third 〜峰不二子という女〜（TVアニメ動画）,2012年春アニメ,3.7,https://img.anikore.jp/images/anime/6/5/1/3651/3651.jpg?width=122&height=122&type=crop
224,MAJOR 第3シリーズ-メジャー（TVアニメ動画）,2007年冬アニメ,3.8,https://img.anikore.jp/51c3NOYIeHL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
225,京騒戯画（TVアニメ動画）,2013年秋アニメ,3.7,https://img.anikore.jp/images/anime/7/8/8/7788/7788.jpg?width=122&height=122&type=crop
226,パンティ＆ストッキング ウィズ ガーターベルト[Panty＆Stocking with Garterbelt]（TVアニメ動画）,2010年秋アニメ,3.8,https://img.anikore.jp/images/anime/2/3/1/2231/2231.jpg?width=122&height=122&type=crop
227,∀-ターンエーガンダム（TVアニメ動画）,1999年春アニメ,4.0,https://img.anikore.jp/51FTF9MTC5L.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
228,まぶらほ（TVアニメ動画）,2003年春アニメ,3.4,https://img.anikore.jp/41SSGYMXWVL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
229,うえきの法則（TVアニメ動画）,2005年春アニメ,3.7,https://img.anikore.jp/514BG31806L.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
230,D.C.II ダ・カーポII（TVアニメ動画）,2007年秋アニメ,3.6,https://img.anikore.jp/51LxYhe7W9L.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
231,ながされて藍蘭島（TVアニメ動画）,2007年春アニメ,3.5,https://img.anikore.jp/51YB6E8hqNL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
232,D.C.S.S. ダ・カーポ セカンドシーズン（TVアニメ動画）,2005年夏アニメ,3.5,https://img.anikore.jp/51Q67GZVHML.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
233,K RETURN OF KINGS[ケーリターンオブキングス]（TVアニメ動画）,2015年秋アニメ,3.7,https://img.anikore.jp/images/anime/0/8/0/9080/9080.jpg?width=122&height=122&type=crop
234,もしドラ（TVアニメ動画）,2011年春アニメ,3.2,https://img.anikore.jp/images/anime/2/7/8/2278/2278.jpg?width=122&height=122&type=crop
235,おねがい☆ティーチャー（TVアニメ動画）,2002年冬アニメ,3.6,https://img.anikore.jp/51V6HNTXhkL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
236,純情ロマンチカ（TVアニメ動画）,2008年春アニメ,3.9,https://img.anikore.jp/61Um1oZCkHL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
237,CHAOS；CHILD（カオスチャイルド）（TVアニメ動画）,2017年冬アニメ,3.1,https://img.anikore.jp/images/anime/4/0/6/9406/9406.jpg?width=122&height=122&type=crop
238,信長協奏曲（TVアニメ動画）,2014年夏アニメ,3.8,https://img.anikore.jp/images/anime/9/9/6/7996/7996.jpg?width=122&height=122&type=crop
239,すもももももも 地上最強のヨメ（TVアニメ動画）,2006年秋アニメ,3.5,https://img.anikore.jp/51GCFF4EZTL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
240,武装神姫（TVアニメ動画）,2012年秋アニメ,3.4,https://img.anikore.jp/images/anime/8/5/1/3851/3851.jpg?width=122&height=122&type=crop
241,天空のエスカフローネ（TVアニメ動画）,1996年春アニメ,3.7,https://img.anikore.jp/51O-q0lMFqL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
242,ミス・モノクローム（TVアニメ動画）,2013年秋アニメ,3.4,https://img.anikore.jp/images/anime/6/4/9/7649/7649.jpg?width=122&height=122&type=crop
243,ネト充のススメ（TVアニメ動画）,2017年秋アニメ,3.7,https://img.anikore.jp/images/anime/2/9/4/11294/11294.jpg?width=122&height=122&type=crop
244,バディ・コンプレックス 完結編 ―あの空に還る未来で―（TVアニメ動画）,2014年秋アニメ,3.7,https://img.anikore.jp/images/anime/0/5/6/8056/8056.jpg?width=122&height=122&type=crop
245,あいまいみー（TVアニメ動画）,2013年冬アニメ,3.2,https://img.anikore.jp/images/anime/9/3/4/3934/3934.jpg?width=122&height=122&type=crop
246,ロミオ×ジュリエット（TVアニメ動画）,2007年春アニメ,3.8,https://img.anikore.jp/319tSIQjkJL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
247,M3 -ソノ黑キ鋼-（TVアニメ動画）,2014年春アニメ,3.1,https://img.anikore.jp/images/anime/9/0/4/7904/7904.jpg?width=122&height=122&type=crop
248,アスラクライン2（TVアニメ動画）,2009年秋アニメ,3.5,https://img.anikore.jp/61upUUoqc7L.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
249,戦国BASARA[バサラ]（TVアニメ動画）,2009年春アニメ,3.7,https://img.anikore.jp/51oSOujUWuL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
250,学園アリス（TVアニメ動画）,2004年秋アニメ,3.7,https://img.anikore.jp/512EYEZKT3L.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
251,世界でいちばん強くなりたい！（TVアニメ動画）,2013年秋アニメ,3.1,https://img.anikore.jp/images/anime/6/3/1/7631/7631.jpg?width=122&height=122&type=crop
252,双星の陰陽師（TVアニメ動画）,2016年春アニメ,3.2,https://img.anikore.jp/images/anime/2/8/4/10284/10284.jpg?width=122&height=122&type=crop
253,コメット・ルシファー（TVアニメ動画）,2015年秋アニメ,3.0,https://img.anikore.jp/images/anime/0/5/1/10051/10051.jpg?width=122&height=122&type=crop
254,ひめゴト（TVアニメ動画）,2014年夏アニメ,3.2,https://img.anikore.jp/images/anime/0/2/3/8023/8023.jpg?width=122&height=122&type=crop
255,涼風（TVアニメ動画）,2005年夏アニメ,3.5,https://img.anikore.jp/51AAS2FS1NL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
256,テガミバチREVERSE[リバース]（TVアニメ動画）,2010年秋アニメ,3.8,https://img.anikore.jp/61bpqGm5pwL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
257,RD潜脳調査室 アールディー（TVアニメ動画）,2008年春アニメ,3.5,https://img.anikore.jp/images/anime/1/9/2/1192/1192.jpg?width=122&height=122&type=crop
258,Over Drive-オーバードライブ（TVアニメ動画）,2007年春アニメ,3.6,https://img.anikore.jp/51k0ndBCjRL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
259,ダンガンロンパ3 -The End of 希望ヶ峰学園- 絶望編（TVアニメ動画）,2016年夏アニメ,3.5,https://img.anikore.jp/images/anime/6/5/7/10657/10657.jpg?width=122&height=122&type=crop
260,超時空要塞マクロス（TVアニメ動画）,1982年秋アニメ,3.7,https://img.anikore.jp/510EW8EKF3L.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
261,宇宙のステルヴィア（TVアニメ動画）,2003年春アニメ,3.7,https://img.anikore.jp/51kqBOz2nYL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
262,機動戦士Vガンダム [ヴィクトリー]（TVアニメ動画）,1993年春アニメ,3.5,https://img.anikore.jp/51NZ5HFWTSL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
263,夏のあらし！（TVアニメ動画）,2009年春アニメ,3.6,https://img.anikore.jp/61k0u6CcdUL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
264,てさぐれ！部活もの あんこーる（TVアニメ動画）,2014年冬アニメ,3.7,https://img.anikore.jp/51vtK9caqoL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
265,不機嫌なモノノケ庵（TVアニメ動画）,2016年夏アニメ,3.5,https://img.anikore.jp/images/anime/4/3/7/10437/10437.jpg?width=122&height=122&type=crop
266,Rewrite 2nd Season（TVアニメ動画）,2017年冬アニメ,3.4,https://img.anikore.jp/images/anime/8/9/2/10892/10892.jpg?width=122&height=122&type=crop
267,スペース☆ダンディ シーズン2（TVアニメ動画）,2014年夏アニメ,3.9,https://img.anikore.jp/images/anime/9/8/4/7984/7984.jpg?width=122&height=122&type=crop
268,エリアの騎士（TVアニメ動画）,2012年冬アニメ,3.5,https://img.anikore.jp/images/anime/5/6/7/3567/3567.jpg?width=122&height=122&type=crop
269,貧乏姉妹物語（TVアニメ動画）,2006年夏アニメ,3.6,https://img.anikore.jp/51X87HZN34L.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
270,美少女戦士セーラームーン（TVアニメ動画）,1992年冬アニメ,3.8,https://img.anikore.jp/images/anime/1/8/7/187/187.jpg?width=122&height=122&type=crop
271,ときめきメモリアル Only Love（TVアニメ動画）,2006年秋アニメ,3.5,https://img.anikore.jp/51smVP6haxL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
272,空中ブランコ（TVアニメ動画）,2009年秋アニメ,3.8,https://img.anikore.jp/51OA9q1P7hL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
273,学校の怪談（TVアニメ動画）,2000年秋アニメ,3.6,https://img.anikore.jp/51P8OcSr1NL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
274,天体戦士サンレッド（TVアニメ動画）,2008年秋アニメ,3.7,https://img.anikore.jp/41fbYpDfq7L.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
275,ラクエンロジック（TVアニメ動画）,2016年冬アニメ,3.0,https://img.anikore.jp/images/anime/2/5/7/10257/10257.jpg?width=122&height=122&type=crop
276,アルジェントソーマ（TVアニメ動画）,2000年秋アニメ,3.6,https://img.anikore.jp/51TE3JXD1XL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
277,サクラ大戦 TV（TVアニメ動画）,2000年春アニメ,3.7,https://img.anikore.jp/images/anime/3/0/7/307/307.jpg?width=122&height=122&type=crop
278,八犬伝東方八犬異聞(第2期)（TVアニメ動画）,2013年夏アニメ,3.8,https://img.anikore.jp/images/anime/5/9/5/7595/7595.jpg?width=122&height=122&type=crop
279,イナズマイレブン（TVアニメ動画）,2008年秋アニメ,3.9,https://img.anikore.jp/61ATk4Yf4rL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
280,BLASSREITER ブラスレイター（TVアニメ動画）,2008年春アニメ,3.5,https://img.anikore.jp/51nb6JMcwBL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
281,NANA ナナ（TVアニメ動画）,2006年春アニメ,3.8,https://img.anikore.jp/51M2PZBB4TL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
282,ふたつのスピカ（TVアニメ動画）,2003年春アニメ,3.7,https://img.anikore.jp/51NjGt%2B-DRL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
283,夜明け前より瑠璃色な Crescent Love（TVアニメ動画）,2006年秋アニメ,3.2,https://img.anikore.jp/images/anime/9/4/7/947/947.jpg?width=122&height=122&type=crop
284,満月をさがして（TVアニメ動画）,2002年春アニメ,3.8,https://img.anikore.jp/51WEF2BXPPL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
285,となグラ！（TVアニメ動画）,2006年夏アニメ,3.2,https://img.anikore.jp/images/anime/9/2/7/927/927.jpg?width=122&height=122&type=crop
286,絶対防衛レヴィアタン（TVアニメ動画）,2013年春アニメ,3.4,https://img.anikore.jp/images/anime/0/3/0/4030/4030.jpg?width=122&height=122&type=crop
287,Kanon カノン[東映アニメーション版]（TVアニメ動画）,2002年冬アニメ,3.5,https://img.anikore.jp/images/anime/4/2/3/423/423.jpg?width=122&height=122&type=crop
288,うしおととら 第2期（TVアニメ動画）,2016年春アニメ,3.6,https://img.anikore.jp/images/anime/8/8/9/9889/9889.jpg?width=122&height=122&type=crop
289,Gift ～ギフト～ eternal rainbow（TVアニメ動画）,2006年秋アニメ,3.2,https://img.anikore.jp/51EE5MAYKTL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
290,クロノクルセイド（TVアニメ動画）,2003年秋アニメ,3.6,https://img.anikore.jp/51TX377DRML.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
291,ベルセルク（TVアニメ動画）,2016年夏アニメ,3.5,https://img.anikore.jp/images/anime/4/1/8/10418/10418.jpg?width=122&height=122&type=crop
292,DAYS（TVアニメ動画）,2016年夏アニメ,3.4,https://img.anikore.jp/images/anime/3/5/2/10352/10352.jpg?width=122&height=122&type=crop
293,黒神 The Animation（TVアニメ動画）,2009年冬アニメ,3.3,https://img.anikore.jp/51sFY7L03YL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
294,スマイルプリキュア！（TVアニメ動画）,2012年冬アニメ,3.9,https://img.anikore.jp/images/anime/5/6/9/3569/3569.jpg?width=122&height=122&type=crop
295,ガンダムビルドファイターズトライ（TVアニメ動画）,2014年秋アニメ,3.6,https://img.anikore.jp/images/anime/1/4/5/8145/8145.jpg?width=122&height=122&type=crop
296,ハッカドール THE・あにめ～しょん（TVアニメ動画）,2015年秋アニメ,3.6,https://img.anikore.jp/images/anime/6/0/4/9604/9604.jpg?width=122&height=122&type=crop
297,魔法騎士レイアース-マジックナイトレイアース（TVアニメ動画）,1994年秋アニメ,3.7,https://img.anikore.jp/61qcUlsNPeL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
298,咎狗の血（TVアニメ動画）,2010年秋アニメ,3.2,https://img.anikore.jp/51vvxv1PLGL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
299,愛してるぜベイベ★★（TVアニメ動画）,2004年春アニメ,3.5,https://img.anikore.jp/images/anime/6/1/9/619/619.jpg?width=122&height=122&type=crop
300,月詠-MOON PHASE-（TVアニメ動画）,2004年秋アニメ,3.5,https://img.anikore.jp/images/anime/6/7/6/676/676.jpg?width=122&height=122&type=crop
301,Z／X IGNITION（TVアニメ動画）,2014年冬アニメ,3.1,https://img.anikore.jp/images/anime/7/0/3/7703/7703.jpg?width=122&height=122&type=crop
302,スロウスタート（TVアニメ動画）,2018年冬アニメ,3.5,https://img.anikore.jp/images/anime/3/6/7/11367/11367.jpg?width=122&height=122&type=crop
303,だぁ！だぁ！だぁ！（TVアニメ動画）,2000年春アニメ,3.7,https://img.anikore.jp/images/anime/2/9/5/295/295.jpg?width=122&height=122&type=crop
304,神曲奏界ポリフォニカ クリムゾンS（TVアニメ動画）,2009年春アニメ,3.5,https://img.anikore.jp/51Wq50k%2BCZL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
305,夏のあらし！春夏冬中（TVアニメ動画）,2009年秋アニメ,3.6,https://img.anikore.jp/51PcecocjuL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
306,はじめの一歩 Rising（TVアニメ動画）,2013年秋アニメ,3.6,https://img.anikore.jp/images/anime/6/5/2/7652/7652.jpg?width=122&height=122&type=crop
307,ドラゴノーツ -ザ・レゾナンス-（TVアニメ動画）,2007年秋アニメ,3.2,https://img.anikore.jp/51i3Txf-HgL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
308,はぴねす！（TVアニメ動画）,2006年秋アニメ,3.2,https://img.anikore.jp/51Or2O3gHkL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
309,花田少年史（TVアニメ動画）,2002年秋アニメ,4.0,https://img.anikore.jp/images/anime/8/9/9/2899/2899.jpg?width=122&height=122&type=crop
310,魔法遣いに大切なこと（TVアニメ動画）,2003年冬アニメ,3.4,https://img.anikore.jp/images/anime/5/0/2/502/502.jpg?width=122&height=122&type=crop
311,ギャラクシーエンジェル（TVアニメ動画）,2001年春アニメ,3.7,https://img.anikore.jp/51B2VYQWWAL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
312,少年ハリウッド（TVアニメ動画）,2014年夏アニメ,3.3,https://img.anikore.jp/images/anime/9/9/4/7994/7994.jpg?width=122&height=122&type=crop
313,ふしぎの海のナディア デジタルリマスター版（TVアニメ動画）,2012年春アニメ,3.6,https://img.anikore.jp/images/anime/6/0/9/3609/3609.jpg?width=122&height=122&type=crop
314,しおんの王（TVアニメ動画）,2007年秋アニメ,3.6,https://img.anikore.jp/31QWlA5zaCL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
315,赤ちゃんと僕（TVアニメ動画）,1996年夏アニメ,3.7,https://img.anikore.jp/images/anime/2/4/3/243/243.jpg?width=122&height=122&type=crop
316,スタミュ 高校星歌劇（TVアニメ動画）,2015年秋アニメ,3.6,https://img.anikore.jp/images/anime/1/5/4/10154/10154.jpg?width=122&height=122&type=crop
317,潔癖男子！青山くん（TVアニメ動画）,2017年夏アニメ,3.2,https://img.anikore.jp/images/anime/2/4/6/11246/11246.jpg?width=122&height=122&type=crop
318,温泉幼精ハコネちゃん（TVアニメ動画）,2015年秋アニメ,3.1,https://img.anikore.jp/images/anime/9/2/0/9920/9920.jpg?width=122&height=122&type=crop
319,REC -レック（TVアニメ動画）,2006年冬アニメ,3.5,https://img.anikore.jp/516YAKS7K5L.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
320,宇宙パトロールルル子（TVアニメ動画）,2016年春アニメ,3.5,https://img.anikore.jp/images/anime/4/2/2/10422/10422.jpg?width=122&height=122&type=crop
